# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s]
0.0589217,0.00464738,15.5354,241.349,1.5582e-06,290.91,300,0.0788737,-7.2982e-07,0.699173,793.961
0.0589462,0.0046493,15.5334,241.287,1.55759e-06,290.91,300,0.0788737,-7.29726e-07,0.699083,793.961
0.0589706,0.00465123,15.5314,241.225,1.55699e-06,290.91,300,0.0788737,-7.29633e-07,0.698993,793.961
0.058995,0.00465315,15.5294,241.163,1.55639e-06,290.91,300,0.0788737,-7.29539e-07,0.698903,793.961
0.0590194,0.00465508,15.5274,241.101,1.55579e-06,290.91,300,0.0788737,-7.29445e-07,0.698813,793.961
0.0590438,0.00465701,15.5254,241.039,1.55519e-06,290.91,300,0.0788737,-7.29351e-07,0.698723,793.961
0.0590683,0.00465893,15.5234,240.976,1.55459e-06,290.91,300,0.0788737,-7.29257e-07,0.698633,793.961
0.0590927,0.00466086,15.5214,240.914,1.55399e-06,290.91,300,0.0788737,-7.29163e-07,0.698543,793.961
0.0591171,0.00466278,15.5194,240.852,1.55339e-06,290.91,300,0.0788737,-7.29069e-07,0.698453,793.961
0.0591415,0.00466471,15.5174,240.79,1.55279e-06,290.91,300,0.0788737,-7.28975e-07,0.698363,793.961
0.0591659,0.00466664,15.5154,240.728,1.55218e-06,290.91,300,0.0788737,-7.28881e-07,0.698273,793.961
0.0591903,0.00466856,15.5134,240.666,1.55158e-06,290.91,300,0.0788737,-7.28787e-07,0.698183,793.961
0.0592148,0.00467049,15.5114,240.604,1.55098e-06,290.91,300,0.0788737,-7.28693e-07,0.698093,793.961
0.0592392,0.00467241,15.5094,240.542,1.55038e-06,290.91,300,0.0788737,-7.28599e-07,0.698003,793.961
0.0592636,0.00467434,15.5074,240.48,1.54978e-06,290.91,300,0.0788737,-7.28505e-07,0.697913,793.961
0.059288,0.00467627,15.5054,240.417,1.54918e-06,290.91,300,0.0788737,-7.28411e-07,0.697823,793.961
0.0593124,0.00467819,15.5034,240.355,1.54858e-06,290.91,300,0.0788737,-7.28317e-07,0.697733,793.961
0.0593369,0.00468012,15.5014,240.293,1.54798e-06,290.91,300,0.0788737,-7.28222e-07,0.697643,793.961
0.0593613,0.00468204,15.4994,240.231,1.54738e-06,290.91,300,0.0788737,-7.28128e-07,0.697552,793.961
0.0593857,0.00468397,15.4974,240.169,1.54678e-06,290.91,300,0.0788737,-7.28034e-07,0.697462,793.961
0.0594101,0.0046859,15.4954,240.107,1.54618e-06,290.91,300,0.0788737,-7.2794e-07,0.697372,793.961
0.0594345,0.00468782,15.4934,240.045,1.54558e-06,290.91,300,0.0788737,-7.27846e-07,0.697282,793.961
0.0594589,0.00468975,15.4914,239.983,1.54498e-06,290.91,300,0.0788737,-7.27752e-07,0.697192,793.961
0.0594834,0.00469167,15.4894,239.92,1.54438e-06,290.91,300,0.0788737,-7.27658e-07,0.697101,793.961
0.0595078,0.0046936,15.4874,239.858,1.54378e-06,290.91,300,0.0788737,-7.27564e-07,0.697011,793.961
0.0595322,0.00469553,15.4854,239.796,1.54318e-06,290.91,300,0.0788737,-7.27469e-07,0.696921,793.961
0.0595566,0.00469745,15.4833,239.734,1.54258e-06,290.91,300,0.0788737,-7.27375e-07,0.696831,793.961
0.059581,0.00469938,15.4813,239.672,1.54198e-06,290.91,300,0.0788737,-7.27281e-07,0.696741,793.961
0.0596055,0.0047013,15.4793,239.61,1.54138e-06,290.91,300,0.0788737,-7.27187e-07,0.69665,793.961
0.0596299,0.00470323,15.4773,239.548,1.54078e-06,290.91,300,0.0788737,-7.27092e-07,0.69656,793.961
0.0596543,0.00470516,15.4753,239.486,1.54018e-06,290.91,300,0.0788737,-7.26998e-07,0.69647,793.961
0.0596787,0.00470708,15.4733,239.424,1.53958e-06,290.91,300,0.0788737,-7.26904e-07,0.696379,793.961
0.0597031,0.00470901,15.4713,239.361,1.53899e-06,290.91,300,0.0788737,-7.2681e-07,0.696289,793.961
0.0597276,0.00471093,15.4693,239.299,1.53839e-06,290.91,300,0.0788737,-7.26715e-07,0.696199,793.961
0.059752,0.00471286,15.4673,239.237,1.53779e-06,290.91,300,0.0788737,-7.26621e-07,0.696108,793.961
0.0597764,0.00471479,15.4653,239.175,1.53719e-06,290.91,300,0.0788737,-7.26527e-07,0.696018,793.961
0.0598008,0.00471671,15.4633,239.113,1.53659e-06,290.91,300,0.0788737,-7.26433e-07,0.695928,793.961
0.0598252,0.00471864,15.4613,239.051,1.53599e-06,290.91,300,0.0788737,-7.26338e-07,0.695837,793.961
0.0598496,0.00472056,15.4593,238.989,1.53539e-06,290.91,300,0.0788737,-7.26244e-07,0.695747,793.961
0.0598741,0.00472249,15.4573,238.927,1.53479e-06,290.91,300,0.0788737,-7.26149e-07,0.695657,793.961
0.0598985,0.00472442,15.4552,238.864,1.5342e-06,290.91,300,0.0788737,-7.26055e-07,0.695566,793.961
0.0599229,0.00472634,15.4532,238.802,1.5336e-06,290.91,300,0.0788737,-7.25961e-07,0.695476,793.961
0.0599473,0.00472827,15.4512,238.74,1.533e-06,290.91,300,0.0788737,-7.25866e-07,0.695385,793.961
0.0599717,0.00473019,15.4492,238.678,1.5324e-06,290.91,300,0.0788737,-7.25772e-07,0.695295,793.961
0.0599962,0.00473212,15.4472,238.616,1.5318e-06,290.91,300,0.0788737,-7.25678e-07,0.695205,793.961
0.0600206,0.00473405,15.4452,238.554,1.5312e-06,290.91,300,0.0788737,-7.25583e-07,0.695114,793.961
0.060045,0.00473597,15.4432,238.492,1.53061e-06,290.91,300,0.0788737,-7.25489e-07,0.695024,793.961
0.0600694,0.0047379,15.4412,238.43,1.53001e-06,290.91,300,0.0788737,-7.25394e-07,0.694933,793.961
0.0600938,0.00473982,15.4392,238.368,1.52941e-06,290.91,300,0.0788737,-7.253e-07,0.694843,793.961
0.0601182,0.00474175,15.4371,238.305,1.52881e-06,290.91,300,0.0788737,-7.25205e-07,0.694752,793.961
0.0601427,0.00474368,15.4351,238.243,1.52821e-06,290.91,300,0.0788737,-7.25111e-07,0.694662,793.961
0.0601671,0.0047456,15.4331,238.181,1.52762e-06,290.91,300,0.0788737,-7.25016e-07,0.694571,793.961
0.0601915,0.00474753,15.4311,238.119,1.52702e-06,290.91,300,0.0788737,-7.24922e-07,0.694481,793.961
0.0602159,0.00474945,15.4291,238.057,1.52642e-06,290.91,300,0.0788737,-7.24827e-07,0.69439,793.961
0.0602403,0.00475138,15.4271,237.995,1.52582e-06,290.91,300,0.0788737,-7.24733e-07,0.6943,793.961
0.0602648,0.0047533,15.4251,237.933,1.52523e-06,290.91,300,0.0788737,-7.24638e-07,0.694209,793.961
0.0602892,0.00475523,15.4231,237.871,1.52463e-06,290.91,300,0.0788737,-7.24544e-07,0.694119,793.961
0.0603136,0.00475716,15.421,237.808,1.52403e-06,290.91,300,0.0788737,-7.24449e-07,0.694028,793.961
0.060338,0.00475908,15.419,237.746,1.52344e-06,290.91,300,0.0788737,-7.24354e-07,0.693937,793.961
0.0603624,0.00476101,15.417,237.684,1.52284e-06,290.91,300,0.0788737,-7.2426e-07,0.693847,793.961
0.0603869,0.00476293,15.415,237.622,1.52224e-06,290.91,300,0.0788737,-7.24165e-07,0.693756,793.961
0.0604113,0.00476486,15.413,237.56,1.52164e-06,290.91,300,0.0788737,-7.24071e-07,0.693666,793.961
0.0604357,0.00476679,15.411,237.498,1.52105e-06,290.91,300,0.0788737,-7.23976e-07,0.693575,793.961
0.0604601,0.00476871,15.409,237.436,1.52045e-06,290.91,300,0.0788737,-7.23881e-07,0.693484,793.961
0.0604845,0.00477064,15.4069,237.374,1.51985e-06,290.91,300,0.0788737,-7.23787e-07,0.693394,793.961
0.0605089,0.00477256,15.4049,237.312,1.51926e-06,290.91,300,0.0788737,-7.23692e-07,0.693303,793.961
0.0605334,0.00477449,15.4029,237.249,1.51866e-06,290.91,300,0.0788737,-7.23597e-07,0.693212,793.961
0.0605578,0.00477642,15.4009,237.187,1.51806e-06,290.91,300,0.0788737,-7.23503e-07,0.693121,793.961
0.0605822,0.00477834,15.3989,237.125,1.51747e-06,290.91,300,0.0788737,-7.23408e-07,0.693031,793.961
0.0606066,0.00478027,15.3969,237.063,1.51687e-06,290.91,300,0.0788737,-7.23313e-07,0.69294,793.961
0.060631,0.00478219,15.3948,237.001,1.51628e-06,290.91,300,0.0788737,-7.23219e-07,0.692849,793.961
0.0606555,0.00478412,15.3928,236.939,1.51568e-06,290.91,300,0.0788737,-7.23124e-07,0.692758,793.961
0.0606799,0.00478605,15.3908,236.877,1.51508e-06,290.91,300,0.0788737,-7.23029e-07,0.692668,793.961
0.0607043,0.00478797,15.3888,236.815,1.51449e-06,290.91,300,0.0788737,-7.22934e-07,0.692577,793.961
0.0607287,0.0047899,15.3868,236.752,1.51389e-06,290.91,300,0.0788737,-7.2284e-07,0.692486,793.961
0.0607531,0.00479182,15.3847,236.69,1.5133e-06,290.91,300,0.0788737,-7.22745e-07,0.692395,793.961
0.0607775,0.00479375,15.3827,236.628,1.5127e-06,290.91,300,0.0788737,-7.2265e-07,0.692304,793.961
0.060802,0.00479568,15.3807,236.566,1.51211e-06,290.91,300,0.0788737,-7.22555e-07,0.692214,793.961
0.0608264,0.0047976,15.3787,236.504,1.51151e-06,290.91,300,0.0788737,-7.2246e-07,0.692123,793.961
0.0608508,0.00479953,15.3767,236.442,1.51091e-06,290.91,300,0.0788737,-7.22365e-07,0.692032,793.961
0.0608752,0.00480145,15.3746,236.38,1.51032e-06,290.91,300,0.0788737,-7.22271e-07,0.691941,793.961
0.0608996,0.00480338,15.3726,236.318,1.50972e-06,290.91,300,0.0788737,-7.22176e-07,0.69185,793.961
0.0609241,0.00480531,15.3706,236.256,1.50913e-06,290.91,300,0.0788737,-7.22081e-07,0.691759,793.961
0.0609485,0.00480723,15.3686,236.193,1.50853e-06,290.91,300,0.0788737,-7.21986e-07,0.691668,793.961
0.0609729,0.00480916,15.3666,236.131,1.50794e-06,290.91,300,0.0788737,-7.21891e-07,0.691577,793.961
0.0609973,0.00481108,15.3645,236.069,1.50734e-06,290.91,300,0.0788737,-7.21796e-07,0.691487,793.961
0.0610217,0.00481301,15.3625,236.007,1.50675e-06,290.91,300,0.0788737,-7.21701e-07,0.691396,793.961
0.0610461,0.00481494,15.3605,235.945,1.50615e-06,290.91,300,0.0788737,-7.21606e-07,0.691305,793.961
0.0610706,0.00481686,15.3585,235.883,1.50556e-06,290.91,300,0.0788737,-7.21511e-07,0.691214,793.961
0.061095,0.00481879,15.3565,235.821,1.50496e-06,290.91,300,0.0788737,-7.21416e-07,0.691123,793.961
0.0611194,0.00482071,15.3544,235.759,1.50437e-06,290.91,300,0.0788737,-7.21321e-07,0.691032,793.961
0.0611438,0.00482264,15.3524,235.696,1.50377e-06,290.91,300,0.0788737,-7.21226e-07,0.690941,793.961
0.0611682,0.00482457,15.3504,235.634,1.50318e-06,290.91,300,0.0788737,-7.21131e-07,0.69085,793.961
0.0611927,0.00482649,15.3484,235.572,1.50259e-06,290.91,300,0.0788737,-7.21036e-07,0.690759,793.961
0.0612171,0.00482842,15.3463,235.51,1.50199e-06,290.91,300,0.0788737,-7.20941e-07,0.690668,793.961
0.0612415,0.00483034,15.3443,235.448,1.5014e-06,290.91,300,0.0788737,-7.20846e-07,0.690577,793.961
0.0612659,0.00483227,15.3423,235.386,1.5008e-06,290.91,300,0.0788737,-7.20751e-07,0.690486,793.961
0.0612903,0.0048342,15.3403,235.324,1.50021e-06,290.91,300,0.0788737,-7.20656e-07,0.690395,793.961
0.0613148,0.00483612,15.3382,235.262,1.49962e-06,290.91,300,0.0788737,-7.20561e-07,0.690304,793.961
0.0613392,0.00483805,15.3362,235.199,1.49902e-06,290.91,300,0.0788737,-7.20466e-07,0.690213,793.961
0.0613636,0.00483997,15.3342,235.137,1.49843e-06,290.91,300,0.0788737,-7.20371e-07,0.690122,793.961
0.061388,0.0048419,15.3322,235.075,1.49783e-06,290.91,300,0.0788737,-7.20276e-07,0.69003,793.961
0.0614124,0.00484383,15.3301,235.013,1.49724e-06,290.91,300,0.0788737,-7.20181e-07,0.689939,793.961
0.0614368,0.00484575,15.3281,234.951,1.49665e-06,290.91,300,0.0788737,-7.20086e-07,0.689848,793.961
0.0614613,0.00484768,15.3261,234.889,1.49605e-06,290.91,300,0.0788737,-7.1999e-07,0.689757,793.961
0.0614857,0.0048496,15.3241,234.827,1.49546e-06,290.91,300,0.0788737,-7.19895e-07,0.689666,793.961
0.0615101,0.00485153,15.322,234.765,1.49487e-06,290.91,300,0.0788737,-7.198e-07,0.689575,793.961
0.0615345,0.00485346,15.32,234.703,1.49427e-06,290.91,300,0.0788737,-7.19705e-07,0.689484,793.961
0.0615589,0.00485538,15.318,234.64,1.49368e-06,290.91,300,0.0788737,-7.1961e-07,0.689392,793.961
0.0615834,0.00485731,15.3159,234.578,1.49309e-06,290.91,300,0.0788737,-7.19515e-07,0.689301,793.961
0.0616078,0.00485923,15.3139,234.516,1.49249e-06,290.91,300,0.0788738,-7.19419e-07,0.68921,793.961
0.0616322,0.00486116,15.3119,234.454,1.4919e-06,290.91,300,0.0788738,-7.19324e-07,0.689119,793.961
0.0616566,0.00486309,15.3099,234.392,1.49131e-06,290.91,300,0.0788738,-7.19229e-07,0.689028,793.961
0.061681,0.00486501,15.3078,234.33,1.49071e-06,290.91,300,0.0788738,-7.19134e-07,0.688936,793.961
0.0617054,0.00486694,15.3058,234.268,1.49012e-06,290.91,300,0.0788738,-7.19038e-07,0.688845,793.961
0.0617299,0.00486886,15.3038,234.206,1.48953e-06,290.91,300,0.0788738,-7.18943e-07,0.688754,793.961
0.0617543,0.00487079,15.3017,234.143,1.48894e-06,290.91,300,0.0788738,-7.18848e-07,0.688663,793.961
0.0617787,0.00487272,15.2997,234.081,1.48834e-06,290.91,300,0.0788738,-7.18752e-07,0.688571,793.961
0.0618031,0.00487464,15.2977,234.019,1.48775e-06,290.91,300,0.0788738,-7.18657e-07,0.68848,793.961
0.0618275,0.00487657,15.2957,233.957,1.48716e-06,290.91,300,0.0788738,-7.18562e-07,0.688389,793.961
0.061852,0.00487849,15.2936,233.895,1.48657e-06,290.91,300,0.0788738,-7.18466e-07,0.688297,793.961
0.0618764,0.00488042,15.2916,233.833,1.48598e-06,290.91,300,0.0788738,-7.18371e-07,0.688206,793.961
0.0619008,0.00488235,15.2896,233.771,1.48538e-06,290.91,300,0.0788738,-7.18276e-07,0.688115,793.961
0.0619252,0.00488427,15.2875,233.709,1.48479e-06,290.91,300,0.0788738,-7.1818e-07,0.688023,793.961
0.0619496,0.0048862,15.2855,233.647,1.4842e-06,290.91,300,0.0788738,-7.18085e-07,0.687932,793.961
0.0619741,0.00488812,15.2835,233.584,1.48361e-06,290.91,300,0.0788738,-7.1799e-07,0.68784,793.961
0.0619985,0.00489005,15.2814,233.522,1.48302e-06,290.91,300,0.0788738,-7.17894e-07,0.687749,793.961
0.0620229,0.00489198,15.2794,233.46,1.48242e-06,290.91,300,0.0788738,-7.17799e-07,0.687658,793.961
0.0620473,0.0048939,15.2774,233.398,1.48183e-06,290.91,300,0.0788738,-7.17703e-07,0.687566,793.961
0.0620717,0.00489583,15.2753,233.336,1.48124e-06,290.91,300,0.0788738,-7.17608e-07,0.687475,793.961
0.0620961,0.00489775,15.2733,233.274,1.48065e-06,290.91,300,0.0788738,-7.17512e-07,0.687383,793.961
0.0621206,0.00489968,15.2713,233.212,1.48006e-06,290.91,300,0.0788738,-7.17417e-07,0.687292,793.961
0.062145,0.00490161,15.2692,233.15,1.47947e-06,290.91,300,0.0788738,-7.17321e-07,0.6872,793.961
0.0621694,0.00490353,15.2672,233.087,1.47888e-06,290.91,300,0.0788738,-7.17226e-07,0.687109,793.961
0.0621938,0.00490546,15.2652,233.025,1.47828e-06,290.91,300,0.0788738,-7.1713e-07,0.687017,793.961
0.0622182,0.00490738,15.2631,232.963,1.47769e-06,290.91,300,0.0788738,-7.17035e-07,0.686926,793.961
0.0622427,0.00490931,15.2611,232.901,1.4771e-06,290.91,300,0.0788738,-7.16939e-07,0.686834,793.961
0.0622671,0.00491123,15.2591,232.839,1.47651e-06,290.91,300,0.0788738,-7.16844e-07,0.686743,793.961
0.0622915,0.00491316,15.257,232.777,1.47592e-06,290.91,300,0.0788738,-7.16748e-07,0.686651,793.961
0.0623159,0.00491509,15.255,232.715,1.47533e-06,290.91,300,0.0788738,-7.16653e-07,0.68656,793.961
0.0623403,0.00491701,15.253,232.653,1.47474e-06,290.91,300,0.0788738,-7.16557e-07,0.686468,793.961
0.0623647,0.00491894,15.2509,232.591,1.47415e-06,290.91,300,0.0788738,-7.16461e-07,0.686376,793.961
0.0623892,0.00492086,15.2489,232.528,1.47356e-06,290.91,300,0.0788738,-7.16366e-07,0.686285,793.961
0.0624136,0.00492279,15.2468,232.466,1.47297e-06,290.91,300,0.0788738,-7.1627e-07,0.686193,793.961
0.062438,0.00492472,15.2448,232.404,1.47238e-06,290.91,300,0.0788738,-7.16174e-07,0.686102,793.961
0.0624624,0.00492664,15.2428,232.342,1.47179e-06,290.91,300,0.0788738,-7.16079e-07,0.68601,793.961
0.0624868,0.00492857,15.2407,232.28,1.4712e-06,290.91,300,0.0788738,-7.15983e-07,0.685918,793.961
0.0625113,0.00493049,15.2387,232.218,1.47061e-06,290.91,300,0.0788738,-7.15887e-07,0.685827,793.961
0.0625357,0.00493242,15.2367,232.156,1.47002e-06,290.91,300,0.0788738,-7.15792e-07,0.685735,793.961
0.0625601,0.00493435,15.2346,232.094,1.46943e-06,290.91,300,0.0788738,-7.15696e-07,0.685644,793.961
0.0625845,0.00493627,15.2326,232.031,1.46884e-06,290.91,300,0.0788738,-7.156e-07,0.685552,793.961
0.0626089,0.0049382,15.2305,231.969,1.46825e-06,290.91,300,0.0788738,-7.15505e-07,0.68546,793.961
0.0626333,0.00494012,15.2285,231.907,1.46766e-06,290.91,300,0.0788738,-7.15409e-07,0.685369,793.961
0.0626578,0.00494205,15.2265,231.845,1.46707e-06,290.91,300,0.0788738,-7.15313e-07,0.685277,793.961
0.0626822,0.00494398,15.2244,231.783,1.46648e-06,290.91,300,0.0788738,-7.15217e-07,0.685185,793.961
0.0627066,0.0049459,15.2224,231.721,1.46589e-06,290.91,300,0.0788738,-7.15122e-07,0.685093,793.961
0.062731,0.00494783,15.2203,231.659,1.4653e-06,290.91,300,0.0788738,-7.15026e-07,0.685002,793.961
0.0627554,0.00494975,15.2183,231.597,1.46471e-06,290.91,300,0.0788738,-7.1493e-07,0.68491,793.961
0.0627799,0.00495168,15.2163,231.535,1.46412e-06,290.91,300,0.0788738,-7.14834e-07,0.684818,793.961
0.0628043,0.00495361,15.2142,231.472,1.46353e-06,290.91,300,0.0788738,-7.14738e-07,0.684726,793.961
0.0628287,0.00495553,15.2122,231.41,1.46294e-06,290.91,300,0.0788738,-7.14642e-07,0.684635,793.961
0.0628531,0.00495746,15.2101,231.348,1.46235e-06,290.91,300,0.0788738,-7.14547e-07,0.684543,793.961
0.0628775,0.00495938,15.2081,231.286,1.46176e-06,290.91,300,0.0788738,-7.14451e-07,0.684451,793.961
0.062902,0.00496131,15.206,231.224,1.46117e-06,290.91,300,0.0788738,-7.14355e-07,0.684359,793.961
0.0629264,0.00496324,15.204,231.162,1.46059e-06,290.91,300,0.0788738,-7.14259e-07,0.684267,793.961
0.0629508,0.00496516,15.202,231.1,1.46e-06,290.91,300,0.0788738,-7.14163e-07,0.684175,793.961
0.0629752,0.00496709,15.1999,231.038,1.45941e-06,290.91,300,0.0788738,-7.14067e-07,0.684084,793.961
0.0629996,0.00496901,15.1979,230.975,1.45882e-06,290.91,300,0.0788738,-7.13971e-07,0.683992,793.961
0.063024,0.00497094,15.1958,230.913,1.45823e-06,290.91,300,0.0788738,-7.13875e-07,0.6839,793.961
0.0630485,0.00497287,15.1938,230.851,1.45764e-06,290.91,300,0.0788738,-7.13779e-07,0.683808,793.961
0.0630729,0.00497479,15.1917,230.789,1.45705e-06,290.91,300,0.0788738,-7.13683e-07,0.683716,793.961
0.0630973,0.00497672,15.1897,230.727,1.45647e-06,290.91,300,0.0788738,-7.13587e-07,0.683624,793.961
0.0631217,0.00497864,15.1877,230.665,1.45588e-06,290.91,300,0.0788738,-7.13491e-07,0.683532,793.961
0.0631461,0.00498057,15.1856,230.603,1.45529e-06,290.91,300,0.0788738,-7.13395e-07,0.68344,793.961
0.0631706,0.0049825,15.1836,230.541,1.4547e-06,290.91,300,0.0788738,-7.13299e-07,0.683348,793.961
0.063195,0.00498442,15.1815,230.478,1.45411e-06,290.91,300,0.0788738,-7.13203e-07,0.683256,793.961
0.0632194,0.00498635,15.1795,230.416,1.45353e-06,290.91,300,0.0788738,-7.13107e-07,0.683164,793.961
0.0632438,0.00498827,15.1774,230.354,1.45294e-06,290.91,300,0.0788738,-7.13011e-07,0.683072,793.961
0.0632682,0.0049902,15.1754,230.292,1.45235e-06,290.91,300,0.0788738,-7.12915e-07,0.68298,793.961
0.0632926,0.00499213,15.1733,230.23,1.45176e-06,290.91,300,0.0788738,-7.12819e-07,0.682888,793.961
0.0633171,0.00499405,15.1713,230.168,1.45118e-06,290.91,300,0.0788738,-7.12723e-07,0.682796,793.961
0.0633415,0.00499598,15.1692,230.106,1.45059e-06,290.91,300,0.0788738,-7.12627e-07,0.682704,793.961
0.0633659,0.0049979,15.1672,230.044,1.45e-06,290.91,300,0.0788738,-7.12531e-07,0.682612,793.961
0.0633903,0.00499983,15.1651,229.982,1.44941e-06,290.91,300,0.0788738,-7.12435e-07,0.68252,793.961
0.0634147,0.00500176,15.1631,229.919,1.44883e-06,290.91,300,0.0788738,-7.12339e-07,0.682428,793.961
0.0634392,0.00500368,15.161,229.857,1.44824e-06,290.91,300,0.0788738,-7.12242e-07,0.682336,793.961
0.0634636,0.00500561,15.159,229.795,1.44765e-06,290.91,300,0.0788738,-7.12146e-07,0.682243,793.961
0.063488,0.00500753,15.1569,229.733,1.44707e-06,290.91,300,0.0788738,-7.1205e-07,0.682151,793.961
0.0635124,0.00500946,15.1549,229.671,1.44648e-06,290.91,300,0.0788738,-7.11954e-07,0.682059,793.961
0.0635368,0.00501139,15.1528,229.609,1.44589e-06,290.91,300,0.0788738,-7.11858e-07,0.681967,793.961
0.0635612,0.00501331,15.1508,229.547,1.44531e-06,290.91,300,0.0788738,-7.11761e-07,0.681875,793.961
0.0635857,0.00501524,15.1487,229.485,1.44472e-06,290.91,300,0.0788738,-7.11665e-07,0.681783,793.961
0.0636101,0.00501716,15.1467,229.422,1.44413e-06,290.91,300,0.0788738,-7.11569e-07,0.68169,793.961
0.0636345,0.00501909,15.1446,229.36,1.44355e-06,290.91,300,0.0788738,-7.11473e-07,0.681598,793.961
0.0636589,0.00502102,15.1426,229.298,1.44296e-06,290.91,300,0.0788738,-7.11376e-07,0.681506,793.961
0.0636833,0.00502294,15.1405,229.236,1.44237e-06,290.91,300,0.0788738,-7.1128e-07,0.681414,793.961
0.0637078,0.00502487,15.1385,229.174,1.44179e-06,290.91,300,0.0788738,-7.11184e-07,0.681321,793.961
0.0637322,0.00502679,15.1364,229.112,1.4412e-06,290.91,300,0.0788738,-7.11088e-07,0.681229,793.961
0.0637566,0.00502872,15.1344,229.05,1.44061e-06,290.91,300,0.0788738,-7.10991e-07,0.681137,793.961
0.063781,0.00503065,15.1323,228.988,1.44003e-06,290.91,300,0.0788738,-7.10895e-07,0.681045,793.961
0.0638054,0.00503257,15.1303,228.926,1.43944e-06,290.91,300,0.0788738,-7.10799e-07,0.680953,793.961
0.0638299,0.0050345,15.1282,228.863,1.43886e-06,290.91,300,0.0788738,-7.10702e-07,0.68086,793.961
0.0638543,0.00503642,15.1262,228.801,1.43827e-06,290.91,300,0.0788738,-7.10606e-07,0.680768,793.961
0.0638787,0.00503835,15.1241,228.739,1.43768e-06,290.91,300,0.0788738,-7.10509e-07,0.680676,793.961
0.0639031,0.00504028,15.1221,228.677,1.4371e-06,290.91,300,0.0788738,-7.10413e-07,0.680584,793.961
0.0639275,0.0050422,15.12,228.615,1.43651e-06,290.91,300,0.0788738,-7.10317e-07,0.680491,793.961
0.0639519,0.00504413,15.118,228.553,1.43593e-06,290.91,300,0.0788738,-7.1022e-07,0.680399,793.961
0.0639764,0.00504605,15.1159,228.491,1.43534e-06,290.91,300,0.0788738,-7.10124e-07,0.680307,793.961
0.0640008,0.00504798,15.1139,228.429,1.43476e-06,290.91,300,0.0788738,-7.10027e-07,0.680214,793.961
0.0640252,0.00504991,15.1118,228.366,1.43417e-06,290.91,300,0.0788738,-7.09931e-07,0.680122,793.961
0.0640496,0.00505183,15.1097,228.304,1.43359e-06,290.91,300,0.0788738,-7.09834e-07,0.680029,793.961
0.064074,0.00505376,15.1077,228.242,1.433e-06,290.91,300,0.0788738,-7.09738e-07,0.679937,793.961
0.0640985,0.00505568,15.1056,228.18,1.43242e-06,290.91,300,0.0788738,-7.09641e-07,0.679845,793.961
0.0641229,0.00505761,15.1036,228.118,1.43183e-06,290.91,300,0.0788738,-7.09545e-07,0.679752,793.961
0.0641473,0.00505954,15.1015,228.056,1.43125e-06,290.91,300,0.0788738,-7.09448e-07,0.67966,793.961
0.0641717,0.00506146,15.0995,227.994,1.43066e-06,290.91,300,0.0788738,-7.09352e-07,0.679567,793.961
0.0641961,0.00506339,15.0974,227.932,1.43008e-06,290.91,300,0.0788738,-7.09255e-07,0.679475,793.961
0.0642205,0.00506531,15.0953,227.869,1.42949e-06,290.91,300,0.0788738,-7.09159e-07,0.679382,793.961
